# Region type : patch rightWall
# Faces       : 100
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
36.8          	-4.394580e+02	(-5.691785e-07 9.335517e-06 -4.657873e-01)	3.130000e+02
37.2          	-4.400670e+02	(-5.655545e-07 9.348086e-06 -4.656606e-01)	3.130000e+02
37.6          	-4.406434e+02	(-5.618684e-07 9.142083e-06 -4.655587e-01)	3.130000e+02
38            	-4.412091e+02	(-5.582673e-07 8.939986e-06 -4.654570e-01)	3.130000e+02
38.4          	-4.417590e+02	(-5.547218e-07 8.775920e-06 -4.653540e-01)	3.130000e+02
38.8          	-4.422917e+02	(-5.516262e-07 8.609872e-06 -4.652514e-01)	3.130000e+02
39.2          	-4.428089e+02	(-5.481173e-07 8.434532e-06 -4.651488e-01)	3.130000e+02
39.6          	-4.433115e+02	(-5.448670e-07 8.255268e-06 -4.650470e-01)	3.130000e+02
40            	-4.438008e+02	(-5.417212e-07 8.075426e-06 -4.649469e-01)	3.130000e+02
40.4          	-4.442772e+02	(-5.384937e-07 7.894579e-06 -4.648485e-01)	3.130000e+02
40.8          	-4.447411e+02	(-5.349915e-07 7.712899e-06 -4.647517e-01)	3.130000e+02
41.2          	-4.451931e+02	(-5.317540e-07 7.534792e-06 -4.646570e-01)	3.130000e+02
41.6          	-4.456329e+02	(-5.286645e-07 7.364262e-06 -4.645633e-01)	3.130000e+02
42            	-4.460609e+02	(-5.255753e-07 7.199431e-06 -4.644716e-01)	3.130000e+02
42.4          	-4.464778e+02	(-5.224116e-07 7.038509e-06 -4.643822e-01)	3.130000e+02
42.8          	-4.468841e+02	(-5.191303e-07 6.881469e-06 -4.642951e-01)	3.130000e+02
43.2          	-4.472803e+02	(-5.159008e-07 6.727940e-06 -4.642103e-01)	3.130000e+02
43.6          	-4.476665e+02	(-5.127559e-07 6.578315e-06 -4.641277e-01)	3.130000e+02
44            	-4.480430e+02	(-5.096666e-07 6.432489e-06 -4.640473e-01)	3.130000e+02
44.4          	-4.484100e+02	(-5.066158e-07 6.290395e-06 -4.639689e-01)	3.130000e+02
44.8          	-4.487679e+02	(-5.035976e-07 6.152059e-06 -4.638927e-01)	3.130000e+02
45.2          	-4.491169e+02	(-5.006293e-07 6.017225e-06 -4.638184e-01)	3.130000e+02
45.6          	-4.494571e+02	(-4.976915e-07 5.885805e-06 -4.637461e-01)	3.130000e+02
46            	-4.497889e+02	(-4.947921e-07 5.757760e-06 -4.636757e-01)	3.130000e+02
46.4          	-4.501124e+02	(-4.919781e-07 5.632517e-06 -4.636071e-01)	3.130000e+02
46.8          	-4.504275e+02	(-4.891675e-07 5.508365e-06 -4.635399e-01)	3.130000e+02
47.2          	-4.507346e+02	(-4.863973e-07 5.387356e-06 -4.634744e-01)	3.130000e+02
47.6          	-4.510340e+02	(-4.836611e-07 5.269343e-06 -4.634106e-01)	3.130000e+02
48            	-4.513259e+02	(-4.809891e-07 5.154307e-06 -4.633485e-01)	3.130000e+02
48.4          	-4.516105e+02	(-4.783625e-07 5.040746e-06 -4.632880e-01)	3.130000e+02
48.8          	-4.518882e+02	(-4.757811e-07 4.924797e-06 -4.632292e-01)	3.130000e+02
49.2          	-4.522411e+02	(-4.740179e-07 3.503361e-06 -4.631821e-01)	3.130000e+02
49.6          	-4.525281e+02	(-4.730827e-07 3.618649e-06 -4.631208e-01)	3.130000e+02
50            	-4.527910e+02	(-4.705878e-07 3.503669e-06 -4.630827e-01)	3.130000e+02
50.4          	-4.530520e+02	(-4.697536e-07 3.392084e-06 -4.630423e-01)	3.130000e+02
