# Region type : patch rightWall
# Faces       : 256
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
137.6         	-2.731815e+02	(-6.307088e-06 1.124805e-06 -3.059139e-01)	3.130000e+02
138           	-2.732443e+02	(-6.294629e-06 1.120676e-06 -3.059288e-01)	3.130000e+02
138.4         	-2.732947e+02	(-6.253537e-06 1.006155e-06 -3.058645e-01)	3.130000e+02
138.8         	-2.733510e+02	(-6.234384e-06 -2.565042e-07 -3.057742e-01)	3.130000e+02
139.2         	-2.734141e+02	(-6.231771e-06 1.087452e-06 -3.058005e-01)	3.130000e+02
139.6         	-2.734616e+02	(-6.229751e-06 1.098239e-06 -3.058412e-01)	3.130000e+02
140           	-2.735226e+02	(-6.228087e-06 1.025002e-06 -3.058231e-01)	3.130000e+02
140.4         	-2.735805e+02	(-6.208033e-06 -3.060302e-08 -3.057367e-01)	3.130000e+02
140.8         	-2.736375e+02	(-6.204852e-06 1.067524e-06 -3.057885e-01)	3.130000e+02
141.2         	-2.736857e+02	(-6.193291e-06 -3.151582e-07 -3.057317e-01)	3.130000e+02
141.6         	-2.737407e+02	(-6.174486e-06 -1.210761e-07 -3.057376e-01)	3.130000e+02
142           	-2.738005e+02	(-6.138000e-06 9.603229e-07 -3.057415e-01)	3.130000e+02
142.4         	-2.738515e+02	(-6.112696e-06 -1.737394e-07 -3.057021e-01)	3.130000e+02
142.8         	-2.739053e+02	(-6.107261e-06 1.047324e-06 -3.057297e-01)	3.130000e+02
143.2         	-2.739535e+02	(-6.112203e-06 9.504741e-07 -3.057356e-01)	3.130000e+02
143.6         	-2.739982e+02	(-6.095048e-06 -1.867387e-07 -3.056506e-01)	3.130000e+02
144           	-2.740542e+02	(-6.095609e-06 9.698085e-07 -3.057021e-01)	3.130000e+02
144.4         	-2.741005e+02	(-6.095074e-06 8.650950e-07 -3.056609e-01)	3.130000e+02
144.8         	-2.741555e+02	(-6.124985e-06 1.026993e-06 -3.056946e-01)	3.130000e+02
145.2         	-2.741931e+02	(-6.138520e-06 9.476817e-07 -3.056636e-01)	3.130000e+02
145.6         	-2.742405e+02	(-6.131783e-06 -2.851064e-07 -3.055800e-01)	3.130000e+02
146           	-2.742943e+02	(-6.147920e-06 -2.200785e-07 -3.056290e-01)	3.130000e+02
146.4         	-2.743482e+02	(-6.137538e-06 -2.904370e-07 -3.056223e-01)	3.130000e+02
146.8         	-2.743975e+02	(-6.117263e-06 -1.390394e-07 -3.056481e-01)	3.130000e+02
147.2         	-2.744485e+02	(-6.092412e-06 1.029148e-06 -3.056807e-01)	3.130000e+02
147.6         	-2.744922e+02	(-6.061054e-06 -3.323066e-07 -3.055909e-01)	3.130000e+02
148           	-2.745389e+02	(-6.047521e-06 1.050389e-06 -3.056336e-01)	3.130000e+02
148.4         	-2.745756e+02	(-6.046132e-06 -3.550595e-07 -3.055508e-01)	3.130000e+02
148.8         	-2.746186e+02	(-6.060141e-06 1.116701e-06 -3.055995e-01)	3.130000e+02
149.2         	-2.746519e+02	(-6.068361e-06 -1.619629e-07 -3.055587e-01)	3.130000e+02
149.6         	-2.746983e+02	(-6.063009e-06 -2.429664e-07 -3.055040e-01)	3.130000e+02
150           	-2.747464e+02	(-6.068304e-06 -2.931103e-07 -3.055115e-01)	3.130000e+02
150.4         	-2.747892e+02	(-6.065945e-06 -2.175355e-07 -3.055336e-01)	3.130000e+02
150.8         	-2.748297e+02	(-6.063680e-06 -3.729057e-07 -3.054604e-01)	3.130000e+02
151.2         	-2.748645e+02	(-6.065557e-06 -3.035797e-07 -3.054791e-01)	3.130000e+02
151.6         	-2.749138e+02	(-6.047804e-06 9.603898e-07 -3.055122e-01)	3.130000e+02
152           	-2.749554e+02	(-6.055492e-06 1.019982e-06 -3.055584e-01)	3.130000e+02
152.4         	-2.749912e+02	(-6.054576e-06 -3.052897e-07 -3.055050e-01)	3.130000e+02
152.8         	-2.750363e+02	(-6.054580e-06 9.585991e-07 -3.055286e-01)	3.130000e+02
153.2         	-2.750733e+02	(-6.057265e-06 1.029761e-06 -3.055394e-01)	3.130000e+02
153.6         	-2.751168e+02	(-6.075712e-06 1.049494e-06 -3.055674e-01)	3.130000e+02
154           	-2.751521e+02	(-6.070349e-06 9.398820e-07 -3.055248e-01)	3.130000e+02
154.4         	-2.751864e+02	(-6.053600e-06 -2.228281e-07 -3.054706e-01)	3.130000e+02
154.8         	-2.752178e+02	(-6.037913e-06 -4.942412e-07 -3.054080e-01)	3.130000e+02
155.2         	-2.752608e+02	(-6.049421e-06 1.044493e-06 -3.055022e-01)	3.130000e+02
155.6         	-2.752950e+02	(-6.054322e-06 1.026641e-06 -3.054953e-01)	3.130000e+02
156           	-2.753334e+02	(-6.051951e-06 -1.699880e-07 -3.054187e-01)	3.130000e+02
156.4         	-2.753677e+02	(-6.039311e-06 -2.406982e-07 -3.053999e-01)	3.130000e+02
156.8         	-2.754073e+02	(-6.043220e-06 1.042491e-06 -3.054665e-01)	3.130000e+02
157.2         	-2.754429e+02	(-6.041789e-06 9.422983e-07 -3.054912e-01)	3.130000e+02
157.6         	-2.754692e+02	(-6.020356e-06 -2.881201e-07 -3.053872e-01)	3.130000e+02
158           	-2.755068e+02	(-6.001208e-06 -1.880577e-07 -3.053549e-01)	3.130000e+02
158.4         	-2.755458e+02	(-6.010850e-06 1.063642e-06 -3.054229e-01)	3.130000e+02
158.8         	-2.755672e+02	(-5.999958e-06 -3.391776e-07 -3.053504e-01)	3.130000e+02
159.2         	-2.755964e+02	(-5.984639e-06 -2.466006e-07 -3.052942e-01)	3.130000e+02
159.6         	-2.756295e+02	(-5.974676e-06 -3.446069e-07 -3.053199e-01)	3.130000e+02
160           	-2.756707e+02	(-5.989718e-06 8.460983e-07 -3.053912e-01)	3.130000e+02
160.4         	-2.756951e+02	(-5.989301e-06 -1.617302e-07 -3.053369e-01)	3.130000e+02
160.8         	-2.757212e+02	(-6.003441e-06 -1.192984e-07 -3.053492e-01)	3.130000e+02
161.2         	-2.757666e+02	(-6.020920e-06 1.131418e-06 -3.054282e-01)	3.130000e+02
161.6         	-2.757979e+02	(-6.004618e-06 1.065625e-06 -3.053860e-01)	3.130000e+02
162           	-2.758194e+02	(-6.001312e-06 8.235752e-07 -3.053595e-01)	3.130000e+02
162.4         	-2.758472e+02	(-6.008010e-06 -2.285639e-07 -3.053207e-01)	3.130000e+02
162.8         	-2.758737e+02	(-5.994976e-06 -1.265840e-07 -3.053347e-01)	3.130000e+02
163.2         	-2.759083e+02	(-5.980709e-06 -3.123133e-07 -3.053455e-01)	3.130000e+02
163.6         	-2.759403e+02	(-5.948371e-06 -3.298090e-07 -3.053084e-01)	3.130000e+02
164           	-2.759672e+02	(-5.945931e-06 -5.313264e-07 -3.052813e-01)	3.130000e+02
164.4         	-2.759982e+02	(-5.945094e-06 9.252063e-07 -3.053583e-01)	3.130000e+02
164.8         	-2.760184e+02	(-5.935463e-06 -2.768421e-07 -3.052804e-01)	3.130000e+02
165.2         	-2.760531e+02	(-5.939913e-06 9.816535e-07 -3.053154e-01)	3.130000e+02
165.6         	-2.760765e+02	(-5.953171e-06 -2.113821e-07 -3.053038e-01)	3.130000e+02
166           	-2.760993e+02	(-5.945113e-06 -3.615562e-07 -3.052587e-01)	3.130000e+02
166.4         	-2.761254e+02	(-5.946334e-06 -2.349236e-07 -3.052746e-01)	3.130000e+02
166.8         	-2.761537e+02	(-5.949454e-06 -3.548084e-07 -3.052501e-01)	3.130000e+02
167.2         	-2.761814e+02	(-5.942252e-06 -1.688363e-07 -3.052644e-01)	3.130000e+02
167.6         	-2.762103e+02	(-5.939112e-06 -3.803592e-07 -3.052323e-01)	3.130000e+02
168           	-2.762392e+02	(-5.940133e-06 9.703046e-07 -3.053178e-01)	3.130000e+02
168.4         	-2.762647e+02	(-5.919297e-06 1.120468e-06 -3.053195e-01)	3.130000e+02
168.8         	-2.762873e+02	(-5.908585e-06 -2.534428e-07 -3.052421e-01)	3.130000e+02
169.2         	-2.763168e+02	(-5.924848e-06 8.014614e-07 -3.052795e-01)	3.130000e+02
169.6         	-2.763314e+02	(-5.922206e-06 -1.954832e-07 -3.052545e-01)	3.130000e+02
170           	-2.763555e+02	(-5.941618e-06 -2.303028e-07 -3.052101e-01)	3.130000e+02
170.4         	-2.763798e+02	(-5.960591e-06 9.134588e-07 -3.052724e-01)	3.130000e+02
170.8         	-2.764033e+02	(-5.946787e-06 -1.693992e-07 -3.052123e-01)	3.130000e+02
171.2         	-2.764281e+02	(-5.942023e-06 -2.519897e-07 -3.052339e-01)	3.130000e+02
171.6         	-2.764503e+02	(-5.934593e-06 -2.986116e-07 -3.052081e-01)	3.130000e+02
172           	-2.764755e+02	(-5.927276e-06 9.288896e-07 -3.052541e-01)	3.130000e+02
172.4         	-2.764965e+02	(-5.915866e-06 -3.371525e-07 -3.051945e-01)	3.130000e+02
172.8         	-2.765244e+02	(-5.903075e-06 9.718169e-07 -3.052524e-01)	3.130000e+02
173.2         	-2.765470e+02	(-5.907194e-06 1.103483e-06 -3.052707e-01)	3.130000e+02
173.6         	-2.765599e+02	(-5.906604e-06 -3.281934e-07 -3.051779e-01)	3.130000e+02
174           	-2.765791e+02	(-5.907415e-06 -3.698027e-07 -3.051705e-01)	3.130000e+02
174.4         	-2.766001e+02	(-5.899740e-06 -3.626633e-07 -3.051414e-01)	3.130000e+02
174.8         	-2.766252e+02	(-5.918964e-06 -3.180445e-07 -3.051498e-01)	3.130000e+02
175.2         	-2.766538e+02	(-5.928762e-06 1.067017e-06 -3.052375e-01)	3.130000e+02
175.6         	-2.766668e+02	(-5.932172e-06 1.058118e-06 -3.052497e-01)	3.130000e+02
176           	-2.766800e+02	(-5.933399e-06 -4.106847e-07 -3.051499e-01)	3.130000e+02
176.4         	-2.767102e+02	(-5.920815e-06 9.002975e-07 -3.051790e-01)	3.130000e+02
176.8         	-2.767272e+02	(-5.928614e-06 1.037337e-06 -3.052047e-01)	3.130000e+02
177.2         	-2.767517e+02	(-5.949637e-06 1.124675e-06 -3.052331e-01)	3.130000e+02
177.6         	-2.767582e+02	(-5.959409e-06 -3.774738e-07 -3.051369e-01)	3.130000e+02
178           	-2.767850e+02	(-5.969649e-06 9.046939e-07 -3.052205e-01)	3.130000e+02
