# Region type : patch leftWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
124.4         	-3.329960e+02	(1.082874e-04 -3.515354e-03 2.761592e-01)	3.730000e+02
124.8         	-3.329310e+02	(7.660239e-05 -3.528578e-03 2.761009e-01)	3.730000e+02
125.2         	-3.330416e+02	(2.104263e-05 -3.532075e-03 2.763325e-01)	3.730000e+02
125.6         	-3.328940e+02	(4.728001e-05 -3.533315e-03 2.757448e-01)	3.730000e+02
126           	-3.329345e+02	(1.916276e-05 -3.520867e-03 2.759589e-01)	3.730000e+02
126.4         	-3.328816e+02	(4.232823e-05 -3.549241e-03 2.757444e-01)	3.730000e+02
126.8         	-3.329480e+02	(-1.286153e-04 -3.535284e-03 2.760764e-01)	3.730000e+02
127.2         	-3.329227e+02	(-1.891090e-04 -3.534605e-03 2.758668e-01)	3.730000e+02
127.6         	-3.329626e+02	(-6.638690e-06 -3.537014e-03 2.762866e-01)	3.730000e+02
128           	-3.329296e+02	(-5.603543e-05 -3.531320e-03 2.758728e-01)	3.730000e+02
128.4         	-3.329812e+02	(-2.158314e-05 -3.516205e-03 2.760962e-01)	3.730000e+02
128.8         	-3.329254e+02	(2.214310e-05 -3.528727e-03 2.760752e-01)	3.730000e+02
129.2         	-3.328697e+02	(-6.477778e-05 -3.538422e-03 2.758333e-01)	3.730000e+02
129.6         	-3.328846e+02	(3.837157e-05 -3.538379e-03 2.758900e-01)	3.730000e+02
130           	-3.328936e+02	(-1.694883e-04 -3.531789e-03 2.757584e-01)	3.730000e+02
130.4         	-3.329196e+02	(-1.891737e-04 -3.532105e-03 2.759632e-01)	3.730000e+02
130.8         	-3.329017e+02	(-1.104737e-04 -3.537400e-03 2.757741e-01)	3.730000e+02
131.2         	-3.328651e+02	(-7.574115e-05 -3.534612e-03 2.756226e-01)	3.730000e+02
131.6         	-3.329104e+02	(-6.235153e-05 -3.545204e-03 2.759156e-01)	3.730000e+02
132           	-3.329491e+02	(-1.682904e-04 -3.549348e-03 2.761018e-01)	3.730000e+02
132.4         	-3.329179e+02	(-5.388402e-05 -3.543957e-03 2.760534e-01)	3.730000e+02
132.8         	-3.329655e+02	(1.191384e-04 -3.546802e-03 2.760683e-01)	3.730000e+02
133.2         	-3.329495e+02	(-3.256119e-05 -3.536726e-03 2.760570e-01)	3.730000e+02
133.6         	-3.329960e+02	(-1.055995e-04 -3.527073e-03 2.760734e-01)	3.730000e+02
134           	-3.328932e+02	(-1.092254e-04 -3.525839e-03 2.755962e-01)	3.730000e+02
134.4         	-3.329413e+02	(-6.910933e-05 -3.529381e-03 2.758781e-01)	3.730000e+02
134.8         	-3.329094e+02	(-1.253280e-04 -3.525553e-03 2.757903e-01)	3.730000e+02
135.2         	-3.329262e+02	(-1.522429e-04 -3.533370e-03 2.759902e-01)	3.730000e+02
135.6         	-3.329569e+02	(2.380637e-05 -3.528621e-03 2.760610e-01)	3.730000e+02
136           	-3.329197e+02	(4.924228e-05 -3.541612e-03 2.757872e-01)	3.730000e+02
136.4         	-3.328354e+02	(-1.060762e-04 -3.536856e-03 2.753299e-01)	3.730000e+02
136.8         	-3.329016e+02	(-5.511508e-05 -3.531369e-03 2.758104e-01)	3.730000e+02
137.2         	-3.329085e+02	(-2.332018e-04 -3.537846e-03 2.759781e-01)	3.730000e+02
137.6         	-3.329619e+02	(1.088489e-04 -3.540102e-03 2.762824e-01)	3.730000e+02
138           	-3.329164e+02	(6.871570e-07 -3.533717e-03 2.760134e-01)	3.730000e+02
138.4         	-3.330013e+02	(2.407951e-04 -3.522526e-03 2.762826e-01)	3.730000e+02
138.8         	-3.329064e+02	(1.855682e-05 -3.530652e-03 2.757972e-01)	3.730000e+02
139.2         	-3.329410e+02	(5.990754e-05 -3.559697e-03 2.758770e-01)	3.730000e+02
139.6         	-3.329905e+02	(-1.041104e-04 -3.531232e-03 2.761459e-01)	3.730000e+02
140           	-3.328929e+02	(-8.155639e-05 -3.536638e-03 2.758021e-01)	3.730000e+02
140.4         	-3.328920e+02	(2.450829e-05 -3.538134e-03 2.756799e-01)	3.730000e+02
140.8         	-3.328992e+02	(-4.645423e-05 -3.538370e-03 2.756338e-01)	3.730000e+02
141.2         	-3.328945e+02	(1.972606e-04 -3.544107e-03 2.757228e-01)	3.730000e+02
141.6         	-3.329210e+02	(6.705607e-05 -3.540250e-03 2.760784e-01)	3.730000e+02
142           	-3.328922e+02	(1.469812e-04 -3.547855e-03 2.757243e-01)	3.730000e+02
142.4         	-3.329178e+02	(-1.069056e-04 -3.537346e-03 2.759654e-01)	3.730000e+02
142.8         	-3.328605e+02	(-1.596500e-04 -3.538899e-03 2.757478e-01)	3.730000e+02
143.2         	-3.328163e+02	(-9.086069e-05 -3.551724e-03 2.754290e-01)	3.730000e+02
143.6         	-3.328159e+02	(-1.316269e-04 -3.537490e-03 2.752519e-01)	3.730000e+02
144           	-3.328823e+02	(1.890947e-04 -3.542114e-03 2.759299e-01)	3.730000e+02
