# Region type : patch rightWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
131.2         	-3.118935e+02	(-1.284640e-04 8.208945e-03 4.703977e-01)	3.130000e+02
131.6         	-3.118923e+02	(-1.450304e-04 8.209449e-03 4.703389e-01)	3.130000e+02
132           	-3.119274e+02	(-2.793992e-05 8.217881e-03 4.704542e-01)	3.130000e+02
132.4         	-3.119844e+02	(6.425549e-05 8.223225e-03 4.706925e-01)	3.130000e+02
132.8         	-3.119264e+02	(-2.071046e-05 8.207518e-03 4.703460e-01)	3.130000e+02
133.2         	-3.119707e+02	(2.004778e-05 8.201897e-03 4.702345e-01)	3.130000e+02
133.6         	-3.119288e+02	(6.769870e-06 8.220361e-03 4.705400e-01)	3.130000e+02
134           	-3.119119e+02	(-5.977813e-06 8.224186e-03 4.707336e-01)	3.130000e+02
134.4         	-3.119544e+02	(-1.478397e-04 8.206353e-03 4.706492e-01)	3.130000e+02
134.8         	-3.119138e+02	(1.189044e-04 8.212825e-03 4.704701e-01)	3.130000e+02
135.2         	-3.119448e+02	(9.516997e-05 8.217900e-03 4.706117e-01)	3.130000e+02
135.6         	-3.120475e+02	(1.831089e-05 8.204049e-03 4.707685e-01)	3.130000e+02
136           	-3.119202e+02	(-9.864750e-05 8.225289e-03 4.705210e-01)	3.130000e+02
136.4         	-3.119587e+02	(-5.921837e-05 8.214552e-03 4.708188e-01)	3.130000e+02
136.8         	-3.118989e+02	(-1.215923e-04 8.216936e-03 4.701600e-01)	3.130000e+02
137.2         	-3.119292e+02	(-1.087247e-04 8.227400e-03 4.702861e-01)	3.130000e+02
137.6         	-3.119563e+02	(-7.405402e-05 8.227239e-03 4.706340e-01)	3.130000e+02
138           	-3.119240e+02	(7.306503e-05 8.216844e-03 4.702093e-01)	3.130000e+02
138.4         	-3.119895e+02	(-1.870387e-04 8.213527e-03 4.703230e-01)	3.130000e+02
138.8         	-3.119315e+02	(9.443025e-05 8.222229e-03 4.705306e-01)	3.130000e+02
139.2         	-3.118872e+02	(6.231110e-06 8.223335e-03 4.704549e-01)	3.130000e+02
139.6         	-3.119481e+02	(-1.670309e-04 8.212566e-03 4.703089e-01)	3.130000e+02
140           	-3.119129e+02	(-1.196170e-05 8.206275e-03 4.702977e-01)	3.130000e+02
140.4         	-3.119368e+02	(-1.044638e-04 8.206005e-03 4.705984e-01)	3.130000e+02
140.8         	-3.120128e+02	(8.559579e-05 8.214479e-03 4.709016e-01)	3.130000e+02
141.2         	-3.119530e+02	(2.231308e-05 8.213446e-03 4.704110e-01)	3.130000e+02
141.6         	-3.119801e+02	(-8.557211e-06 8.214173e-03 4.704711e-01)	3.130000e+02
142           	-3.119412e+02	(-1.134986e-04 8.217303e-03 4.706057e-01)	3.130000e+02
142.4         	-3.119164e+02	(-4.348291e-05 8.212059e-03 4.703017e-01)	3.130000e+02
142.8         	-3.119851e+02	(5.189152e-06 8.205968e-03 4.705594e-01)	3.130000e+02
143.2         	-3.119122e+02	(5.473031e-05 8.220344e-03 4.702761e-01)	3.130000e+02
143.6         	-3.119988e+02	(1.558091e-04 8.214554e-03 4.711153e-01)	3.130000e+02
144           	-3.119561e+02	(1.924564e-04 8.229128e-03 4.704610e-01)	3.130000e+02
144.4         	-3.118762e+02	(-9.523323e-05 8.223076e-03 4.702421e-01)	3.130000e+02
144.8         	-3.120028e+02	(2.664049e-05 8.229584e-03 4.706519e-01)	3.130000e+02
145.2         	-3.119834e+02	(-2.477644e-05 8.213618e-03 4.707154e-01)	3.130000e+02
145.6         	-3.119956e+02	(-9.060614e-06 8.214053e-03 4.708861e-01)	3.130000e+02
146           	-3.119292e+02	(-3.471295e-05 8.208039e-03 4.704808e-01)	3.130000e+02
146.4         	-3.119872e+02	(-8.628726e-05 8.209689e-03 4.704479e-01)	3.130000e+02
146.8         	-3.119720e+02	(-3.054988e-05 8.223056e-03 4.707535e-01)	3.130000e+02
147.2         	-3.120228e+02	(5.584881e-05 8.217817e-03 4.708653e-01)	3.130000e+02
147.6         	-3.119425e+02	(1.531671e-04 8.216814e-03 4.703331e-01)	3.130000e+02
148           	-3.119796e+02	(1.761931e-04 8.213129e-03 4.706616e-01)	3.130000e+02
148.4         	-3.120573e+02	(1.714198e-04 8.221632e-03 4.709300e-01)	3.130000e+02
148.8         	-3.120395e+02	(1.333488e-04 8.218839e-03 4.706062e-01)	3.130000e+02
149.2         	-3.119589e+02	(8.718887e-05 8.221454e-03 4.706872e-01)	3.130000e+02
149.6         	-3.120363e+02	(1.079419e-04 8.221366e-03 4.707427e-01)	3.130000e+02
150           	-3.119841e+02	(1.569272e-05 8.235771e-03 4.707351e-01)	3.130000e+02
150.4         	-3.119700e+02	(3.456631e-05 8.211051e-03 4.704189e-01)	3.130000e+02
150.8         	-3.119835e+02	(-1.060290e-05 8.221181e-03 4.705594e-01)	3.130000e+02
151.2         	-3.119600e+02	(7.594147e-06 8.215186e-03 4.704862e-01)	3.130000e+02
151.6         	-3.119937e+02	(7.768308e-06 8.230245e-03 4.707805e-01)	3.130000e+02
152           	-3.120029e+02	(6.537730e-05 8.210179e-03 4.707778e-01)	3.130000e+02
152.4         	-3.119780e+02	(2.786192e-04 8.211450e-03 4.704904e-01)	3.130000e+02
152.8         	-3.119971e+02	(-3.090151e-05 8.200182e-03 4.705304e-01)	3.130000e+02
153.2         	-3.119779e+02	(1.129695e-04 8.222773e-03 4.705339e-01)	3.130000e+02
153.6         	-3.119428e+02	(-4.816305e-05 8.222450e-03 4.704600e-01)	3.130000e+02
154           	-3.118809e+02	(-1.308419e-04 8.219014e-03 4.700229e-01)	3.130000e+02
154.4         	-3.119127e+02	(-9.013202e-05 8.217241e-03 4.702010e-01)	3.130000e+02
